,SITEID,COUNTRY,PLATEDESIGN,DRUG,MIC,DILUTION,CONC,ROW,COL,BINARY_PHENOTYPE
1205,6,Italy,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1206,6,Italy,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1207,6,Italy,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1208,6,Italy,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1209,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1210,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1211,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1212,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1213,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1214,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1215,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1216,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1217,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1218,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1219,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1220,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1221,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1222,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1223,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1224,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1225,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1226,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1227,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1228,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1229,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1230,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1231,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1232,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1233,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1234,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1235,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1236,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1237,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1238,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1239,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1240,10,South Africa,UKMYC5,AMI,0.5,2,0.5,5.0,1.0,S
1241,8,Vietnam,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1242,8,Vietnam,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1243,8,Vietnam,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1244,8,Vietnam,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1245,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1246,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1247,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1248,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1249,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1250,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1251,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1252,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1253,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1254,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1255,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1256,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1257,11,Sweden,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1258,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1259,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1260,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1261,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1262,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1263,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1264,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1265,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1266,6,Italy,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1267,2,China,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1268,2,China,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1269,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1270,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1271,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1272,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1273,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1274,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1275,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1276,10,South Africa,UKMYC5,AMI,0.25,1,<=0.25,6.0,1.0,S
1277,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1278,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1279,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1280,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1281,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1282,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1283,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1284,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1285,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1286,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1287,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1288,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1289,11,Sweden,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1290,6,Italy,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1291,6,Italy,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1292,6,Italy,UKMYC6,AMI,0.25,1,<=0.25,7.0,4.0,S
1293,10,South Africa,UKMYC6,AMI,2.0,4,2.0,4.0,4.0,I
1294,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1295,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1296,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1297,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1298,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1299,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1300,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1301,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1302,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1303,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1304,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1305,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1306,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1307,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1308,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1309,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1310,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1311,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1312,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1313,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1314,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1315,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1316,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1317,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1318,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1319,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1320,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1321,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1322,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1323,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1324,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1325,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1326,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1327,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1328,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1329,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1330,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1331,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1332,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1333,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1334,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1335,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1336,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1337,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1338,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1339,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1340,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1341,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1342,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1343,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1344,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1345,5,Peru,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1346,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1347,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1348,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1349,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1350,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1351,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1352,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1353,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1354,8,Vietnam,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1355,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1356,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1357,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1358,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1359,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1360,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1361,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1362,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1363,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1364,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1365,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1366,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1367,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1368,11,Sweden,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1369,6,Italy,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1370,6,Italy,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1371,6,Italy,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1372,6,Italy,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1373,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1374,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1375,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1376,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1377,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1378,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1379,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1380,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1381,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1382,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1383,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1384,3,Germany,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1385,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1386,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1387,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1388,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1389,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1390,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1391,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1392,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1393,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1394,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1395,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1396,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1397,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1398,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1399,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1400,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1401,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1402,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1403,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1404,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1405,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1406,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1407,4,India,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1408,2,China,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1409,2,China,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1410,2,China,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1411,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1412,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1413,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1414,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1415,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1416,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1417,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1418,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1419,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1420,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1421,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1422,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1423,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1424,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1425,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1426,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1427,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1428,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1429,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1430,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1431,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1432,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1433,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1434,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1435,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1436,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1437,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1438,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1439,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1440,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1441,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1442,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1443,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1444,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1445,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1446,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1447,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1448,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1449,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1450,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1451,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1452,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1453,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1454,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1455,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1456,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1457,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1458,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1459,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1460,10,South Africa,UKMYC6,LEV,0.5,3,0.5,5.0,5.0,S
1461,8,Vietnam,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1462,8,Vietnam,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1463,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1464,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1465,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1466,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1467,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1468,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1469,6,Italy,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1470,2,China,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1471,2,China,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1472,10,South Africa,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1473,10,South Africa,UKMYC5,LEV,0.25,2,0.25,6.0,4.0,S
1474,8,Vietnam,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1475,8,Vietnam,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1476,8,Vietnam,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1477,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1478,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1479,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1480,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1481,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1482,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1483,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1484,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1485,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1486,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1487,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1488,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1489,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1490,11,Sweden,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1491,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1492,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1493,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1494,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1495,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1496,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1497,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1498,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1499,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1500,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1501,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1502,6,Italy,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1503,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1504,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1505,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1506,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1507,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1508,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1509,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1510,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1511,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1512,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1513,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1514,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1515,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1516,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1517,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1518,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1519,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1520,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1521,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1522,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1523,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1524,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1525,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1526,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1527,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1528,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1529,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1530,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1531,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1532,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1533,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1534,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1535,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1536,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1537,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1538,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1539,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1540,10,South Africa,UKMYC5,LEV,0.5,3,0.5,5.0,4.0,S
1541,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1542,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1543,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1544,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1545,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
